"路名","段數","專案編號","GPS_X","GPS_Y","車道","里程","IRI","PCI"
"高鐵北路","一段","CX","121.213779000","25.013094000","3","180","2.75000","60.00000"
"高鐵北路","一段","CX","121.213913000","25.013227000","3","200","5.68000","60.00000"
"高鐵北路","一段","CX","121.214047000","25.013361000","3","220","3.51000","59.00000"
"高鐵北路","一段","CX","121.214181000","25.013494000","3","240","3.16000","60.00000"
"高鐵北路","一段","CX","121.214315000","25.013627000","3","260","3.46000","59.00000"
"高鐵北路","一段","CX","121.214449000","25.013760000","3","280","3.69000","59.00000"
"高鐵北路","一段","CX","121.214583000","25.013893000","3","300","3.91000","60.00000"
"高鐵北路","一段","CX","121.214717000","25.014026000","3","320","2.18000","60.00000"
"高鐵北路","一段","CX","121.214851000","25.014159000","3","340","4.75000","59.00000"
"高鐵北路","一段","CX","121.214985000","25.014292000","3","360","4.18000","59.00000"
"高鐵北路","一段","CX","121.215119000","25.014425000","3","380","2.72000","59.00000"
"高鐵北路","一段","CX","121.215253000","25.014558000","3","400","2.50000","60.00000"
"高鐵北路","一段","CX","121.215392000","25.014687000","3","420","3.44000","59.00000"
"高鐵北路","一段","CX","121.215534000","25.014812000","3","440","3.38000","59.00000"
"高鐵北路","一段","CX","121.215706000","25.014900000","3","460","3.22000","59.00000"
"高鐵北路","一段","CX","121.215899000","25.014939000","3","480","3.29000","58.00000"
"高鐵北路","一段","CX","121.216089000","25.014895000","3","500","5.09000","59.00000"
"高鐵北路","一段","CX","121.216258000","25.014802000","3","520","4.21000","60.00000"
"高鐵北路","一段","CX","121.216409000","25.014685000","3","540","2.96000","59.00000"
"高鐵北路","一段","CX","121.216559000","25.014567000","3","560","3.30000","60.00000"
"高鐵北路","一段","CX","121.216709000","25.014449000","3","580","4.24000","59.00000"
"高鐵北路","一段","CX","121.216859000","25.014331000","3","600","5.80000","59.00000"
"高鐵北路","一段","C","121.218469000","25.016863000","1","820","1.32000","81.00000"
"高鐵北路","一段","C","121.218335000","25.016730000","1","800","1.96000","79.00000"
"高鐵北路","一段","C","121.218200000","25.016598000","1","780","1.25000","79.00000"
"高鐵北路","一段","C","121.218065000","25.016465000","1","760","1.54000","80.00000"
"高鐵南路","二段","B","121.207722000","25.006092000","3","760",NULL,"83.00000"
"高鐵南路","二段","B","121.207588000","25.005959000","3","740","3.32000","82.00000"
"高鐵南路","二段","B","121.207454000","25.005826000","3","720","3.58000","82.00000"
"高鐵南路","二段","B","121.207321000","25.005692000","3","700","2.93000","82.00000"
"高鐵南路","二段","B","121.207187000","25.005559000","3","680","2.33000","81.00000"
"高鐵南路","二段","B","121.207054000","25.005426000","3","660","2.35000","81.00000"
"高鐵南路","二段","B","121.206920000","25.005292000","3","640","2.09000","81.00000"
"高鐵南路","二段","B","121.206787000","25.005159000","3","620","6.21000","81.00000"
"高鐵南路","二段","B","121.206653000","25.005025000","3","600","8.20000","82.00000"
"高鐵南路","二段","B","121.206520000","25.004892000","3","580","10.30000","82.00000"
"高鐵南路","二段","B","121.206386000","25.004759000","3","560","2.06000","81.00000"
"高鐵南路","二段","B","121.206253000","25.004625000","3","540","2.29000","80.00000"
"高鐵南路","二段","B","121.206121000","25.004490000","3","520","2.94000","81.00000"
"高鐵南路","二段","B","121.205990000","25.004355000","3","500","1.89000","82.00000"
"高鐵南路","二段","B","121.205858000","25.004220000","3","480","3.56000","81.00000"
"高鐵南路","二段","B","121.205727000","25.004085000","3","460","1.90000","81.00000"
"高鐵南路","二段","B","121.205595000","25.003950000","3","440","1.93000","81.00000"
"高鐵南路","二段","B","121.205459000","25.003818000","3","420","1.65000","82.00000"
"高鐵南路","二段","B","121.205323000","25.003687000","3","400","2.21000","82.00000"
"高鐵南路","二段","B","121.205187000","25.003556000","3","380","3.20000","81.00000"
"高鐵南路","二段","B","121.205050000","25.003426000","3","360","2.06000","81.00000"
"高鐵南路","二段","B","121.204912000","25.003296000","3","340","3.19000","81.00000"
"高鐵南路","二段","B","121.204777000","25.003164000","3","320","5.61000","82.00000"
"高鐵南路","二段","B","121.204644000","25.003030000","3","300","5.12000","82.00000"
"高鐵南路","二段","B","121.204512000","25.002896000","3","280","2.13000","81.00000"
"高鐵南路","二段","B","121.204382000","25.002759000","3","260","1.72000","81.00000"
"高鐵南路","二段","B","121.204246000","25.002627000","3","240","2.66000","81.00000"
"高鐵南路","二段","B","121.204114000","25.002493000","3","220","3.54000","81.00000"
"高鐵南路","二段","B","121.203982000","25.002358000","3","200","1.81000","82.00000"
"高鐵南路","二段","B","121.203850000","25.002224000","3","180","2.42000","81.00000"
"高鐵南路","二段","B","121.203717000","25.002090000","3","160","3.11000","82.00000"
"高鐵南路","二段","B","121.203583000","25.001957000","3","140","2.33000","82.00000"
"高鐵南路","二段","B","121.203449000","25.001824000","3","120","4.27000","81.00000"
"高鐵南路","二段","B","121.203315000","25.001691000","3","100","9.05000","82.00000"
"高鐵南路","二段","B","121.203182000","25.001557000","3","80","4.83000","82.00000"
"高鐵南路","二段","B","121.203049000","25.001423000","3","60","4.31000","82.00000"
"高鐵南路","二段","B","121.202917000","25.001289000","3","40","3.01000","82.00000"
"高鐵南路","二段","B","121.202784000","25.001155000","3","20","3.67000","81.00000"
"高鐵南路","二段","B","121.202657000","25.001016000","3","0","4.25000","82.00000"
"領航北路","一段","A","121.201845000","25.001518000","3","140","3.31000","85.00000"
"領航北路","一段","A","121.201913000","25.000979000","3","80","3.27000","82.00000"
"領航北路","一段","A","121.201890000","25.001159000","3","100","4.11000","83.00000"
"領航北路","一段","A","121.201959000","25.000621000","3","40","3.08000","84.00000"
"領航北路","一段","A","121.201936000","25.000800000","3","60","3.51000","83.00000"
"領航北路","一段","A","121.202014000","25.000263000","3","0","2.16000","87.00000"
"領航北路","一段","A","121.201985000","25.000442000","3","20","4.42000","82.00000"
"領航北路","一段","A","121.201868000","25.001338000","3","120","2.99000","84.00000"
"高鐵北路","一段","CX","121.217101000","25.014191000","2","640","6.56000","58.00000"
"高鐵北路","一段","CX","121.216991000","25.014220000","3","620","4.76000","60.00000"
"高鐵北路","一段","CX","121.217080000","25.014157000","3","640","5.17000","58.00000"
"吉林北路",,"C","121.248974000","24.980535000","2","1460","3.48000","82.00000"
"吉林北路",,"C","121.248860000","24.980610000","2","1460","3.17000","80.00000"
"海山路",,"C","121.269589000","25.092062000","1","0",NULL,"82.00000"
"海山路",,"C","121.269781000","25.092018000","1","20",NULL,"81.00000"
"海山路",,"C","121.269974000","25.091974000","1","40",NULL,"81.00000"
"海山路",,"C","121.266705000","25.093806000","1","60",NULL,"82.00000"
"海山路",,"C","121.266885000","25.093729000","1","80",NULL,"80.00000"
"海山路",,"C","121.267065000","25.093653000","1","100",NULL,"81.00000"
"海山路",,"C","121.267245000","25.093579000","1","120",NULL,"82.00000"
"海山路",,"C","121.264525000","25.095362000","1","140",NULL,"82.00000"
"海山路",,"C","121.264641000","25.095216000","1","160",NULL,"80.00000"
"海山路",,"C","121.264761000","25.095072000","1","180",NULL,"81.00000"
"海山路",,"C","121.264877000","25.094925000","1","200",NULL,"81.00000"
"海山路",,"C","121.256129000","25.108363000","1","220",NULL,"82.00000"
"海山路",,"C","121.256043000","25.108525000","1","240",NULL,"82.00000"
"海山路",,"C","121.255954000","25.108686000","1","260",NULL,"82.00000"
"海山路",,"C","121.255857000","25.108844000","1","280",NULL,"82.00000"
"海山路",,"C","121.267845000","25.093317000","1","300",NULL,"81.00000"
"海山路",,"C","121.267984000","25.093191000","1","320",NULL,"81.00000"
"海山路",,"C","121.268095000","25.093041000","1","340",NULL,"82.00000"
"海山路",,"C","121.268203000","25.092890000","1","360",NULL,"82.00000"
"海山路",,"C","121.268307000","25.092736000","1","380",NULL,"81.00000"
"海山路",,"C","121.268423000","25.092590000","1","400",NULL,"82.00000"
"海山路",,"C","121.268554000","25.092455000","1","420",NULL,"81.00000"
"海山路",,"C","121.268709000","25.092342000","1","440",NULL,"81.00000"
"海山路",,"C","121.268877000","25.092247000","1","460",NULL,"82.00000"
"海山路",,"C","121.269057000","25.092174000","1","480",NULL,"82.00000"
"海山路",,"C","121.261547000","25.100187000","1","500",NULL,"82.00000"
"海山路",,"C","121.261783000","25.099897000","1","520",NULL,"81.00000"
"海山路",,"C","121.261901000","25.099752000","1","540",NULL,"82.00000"
"海山路",,"C","121.262020000","25.099607000","1","560",NULL,"82.00000"
"海山路",,"C","121.262138000","25.099463000","1","580",NULL,"81.00000"
"海山路",,"C","121.262257000","25.099318000","1","600",NULL,"82.00000"
"海山路",,"C","121.262377000","25.099174000","1","620",NULL,"81.00000"
"海山路",,"C","121.262495000","25.099029000","1","640",NULL,"81.00000"
"海山路",,"C","121.262612000","25.098883000","1","660",NULL,"81.00000"
"海山路",,"C","121.262729000","25.098737000","1","680",NULL,"82.00000"
"海山路",,"C","121.262911000","25.098412000","1","700",NULL,"81.00000"
"海山路",,"C","121.262979000","25.098243000","1","720",NULL,"81.00000"
"海山路",,"C","121.263046000","25.098073000","1","740",NULL,"80.00000"
"海山路",,"C","121.274114000","25.090777000","1","760",NULL,"82.00000"
"海山路",,"C","121.274299000","25.090713000","1","780",NULL,"82.00000"
"海山路",,"C","121.281097000","25.087256000","1","800",NULL,"81.00000"
"海山路",,"C","121.280920000","25.087338000","1","820",NULL,"80.00000"
"海山路",,"C","121.280740000","25.087414000","1","840",NULL,"81.00000"
"海山路",,"C","121.254729000","25.110746000","1","860",NULL,"80.00000"
"海山路",,"C","121.254640000","25.110908000","1","880",NULL,"81.00000"
"海山路",,"C","121.254554000","25.111070000","1","900",NULL,"82.00000"
"海山路",,"C","121.254466000","25.111232000","1","920",NULL,"82.00000"
"海山路",,"C","121.254375000","25.111393000","1","940",NULL,"81.00000"
"海山路",,"C","121.254288000","25.111555000","1","960",NULL,"81.00000"
"海山路",,"C","121.254201000","25.111717000","1","980",NULL,"81.00000"
"海山路",,"C","121.264525000","25.095362000","1","1000",NULL,"82.00000"
"海山路",,"C","121.264413000","25.095511000","1","1020",NULL,"82.00000"
"海山路",,"C","121.264299000","25.095658000","1","1040",NULL,"82.00000"
"海山路",,"C","121.264185000","25.095807000","1","1060",NULL,"82.00000"
"海山路",,"C","121.264071000","25.095954000","1","1080",NULL,"81.00000"
"海山路",,"C","121.263955000","25.096101000","1","1100",NULL,"81.00000"
"海山路",,"C","121.263842000","25.096249000","1","1120",NULL,"82.00000"
"海山路",,"C","121.263732000","25.096399000","1","1140",NULL,"80.00000"
"海山路",,"C","121.263640000","25.096558000","1","1160",NULL,"81.00000"
"海山路",,"C","121.263569000","25.096727000","1","1180",NULL,"81.00000"
"海山路",,"C","121.263500000","25.096896000","1","1200",NULL,"82.00000"
"海山路",,"C","121.278138000","25.088559000","1","1220",NULL,"82.00000"
"海山路",,"C","121.277978000","25.088665000","1","1240",NULL,"82.00000"
"海山路",,"C","121.269309000","25.092119000","1","1260",NULL,"83.00000"
"海山路",,"C","121.269502000","25.092080000","1","1280",NULL,"82.00000"
"海山路",,"C","121.274114000","25.090777000","1","1300",NULL,"82.00000"
"海山路",,"C","121.273934000","25.090853000","1","1320",NULL,"82.00000"
"海山路",,"C","121.273754000","25.090928000","1","1340",NULL,"81.00000"
"海山路",,"C","121.273572000","25.091000000","1","1360",NULL,"81.00000"
"海山路",,"C","121.273389000","25.091070000","1","1380",NULL,"81.00000"
"海山路",,"C","121.273205000","25.091138000","1","1400",NULL,"83.00000"
"海山路",,"C","121.273022000","25.091207000","1","1420",NULL,"81.00000"
"海山路",,"C","121.272837000","25.091271000","1","1440",NULL,"83.00000"
"海山路",,"C","121.272648000","25.091326000","1","1460",NULL,"82.00000"
"海山路",,"C","121.272457000","25.091374000","1","1480",NULL,"82.00000"
"海山路",,"C","121.272265000","25.091421000","1","1500",NULL,"80.00000"
"海山路",,"C","121.272074000","25.091469000","1","1520",NULL,"82.00000"
"海山路",,"C","121.260120000","25.102353000","1","1540",NULL,"81.00000"
"海山路",,"C","121.260034000","25.102515000","1","1560",NULL,"82.00000"
"海山路",,"C","121.259946000","25.102677000","1","1580",NULL,NULL
"海山路",,"C","121.259936000","25.102696000","1","1600",NULL,NULL
"海山路",,"C","121.282258000","25.086797000","1","1620",NULL,NULL
"海山路",,"C","121.280692000","25.087434000","1","1640",NULL,NULL
"海山路",,"C","121.280512000","25.087509000","1","1660",NULL,NULL
"海山路",,"C","121.270137000","25.091935000","1","1680",NULL,NULL
"海山路",,"C","121.270329000","25.091889000","1","1700",NULL,NULL
